content_id,content_type_id,title,address,latitude,longitude,area_code,district_code,lcls_systm1,lcls_systm2,lcls_systm3,operating_hours_raw,rest_date_raw,operating_schedule,operating_parse_status,operating_parser_version,source_modified_at,list_fetched_at,detail_fetched_at,last_seen_at,detail_fetch_status,detail_error_code,is_active,inactive_reason,inactive_at,last_sync_run_id,created_at,updated_at,parking_info_raw,parking_fee_raw,use_fee_raw,discount_info_raw,first_image_url,thumbnail_url,info_center_raw,baby_carriage_raw,pet_raw,credit_card_raw,restroom_raw
4009975,39,"장수하늘소 인사점","서울특별시 종로구 인사동길 34-1 (관훈동) 지하 1층",37.5738579749684,126.985609522118,11,110,FD,FD01,FD010100,"- 11:30~21:30- 준비시간 15:00~16:25- 마지막 주문 20:40",연중무휴,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""- 11:30~21:30- 준비시간 15:00~16:25- 마지막 주문 20:40"", ""time_ranges"": [{""end"": ""21:30"", ""start"": ""11:30"", ""crosses_midnight"": false}, {""end"": ""16:25"", ""start"": ""15:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-03-19 05:51:30+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.296349+00","2026-08-09 02:40:12.227233+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/64/4009964_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/64/4009964_image3_1.jpg,,,,,
4012693,38,플레인브랜드,"서울특별시 종로구 대명길 26 (명륜2가)",37.5834182191915,127.000095893688,11,110,SH,SH04,SH040300,11:00~21:00,,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""11:00~21:00"", ""time_ranges"": [{""end"": ""21:00"", ""start"": ""11:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-03-18 01:10:05+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.371579+00","2026-08-09 02:40:12.277074+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/88/4024488_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/88/4024488_image3_1.jpeg,,,,,
4012694,38,"슈마커플러스 대학로점","서울특별시 종로구 대명길 9 (명륜4가) 1층",37.583376138945,127.000958936342,11,110,SH,SH04,SH040300,11:00~22:00,,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""11:00~22:00"", ""time_ranges"": [{""end"": ""22:00"", ""start"": ""11:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-03-27 00:21:50+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.150397+00","2026-08-09 02:40:12.329007+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/48/4043048_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/48/4043048_image3_1.png,,,,,
4012695,38,"퍼퓸그라피 혜화","서울특별시 종로구 대학로10길 15-15 (동숭동) 2층",37.5824799809295,127.002826280978,11,110,SH,SH04,SH040300,15:00~20:30,월2회,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""15:00~20:30"", ""time_ranges"": [{""end"": ""20:30"", ""start"": ""15:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-03-18 01:10:05+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.371579+00","2026-08-09 02:40:12.382789+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/80/4024580_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/80/4024580_image3_1.jpeg,,,,,
4012696,38,"예작 쥬얼리","서울특별시 종로구 돈화문로 32 (묘동) 1층",37.5713632854,126.9921504369,11,110,SH,SH04,SH040300,10:30~19:30,명절,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""10:30~19:30"", ""time_ranges"": [{""end"": ""19:30"", ""start"": ""10:30"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-07-15 10:49:00+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.150397+00","2026-08-09 02:40:12.433499+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/84/4024684_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/84/4024684_image3_1.jpeg,,,,,
4012697,38,"도쿄앤펄 서울본점","서울특별시 종로구 돈화문로 49 (묘동) 익선빌딩 1층",37.5729148249161,126.991239015743,11,110,SH,SH04,SH040300,10:00~19:00,명절,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""10:00~19:00"", ""time_ranges"": [{""end"": ""19:00"", ""start"": ""10:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-03-18 01:10:05+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.808988+00","2026-08-09 02:40:12.484077+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/99/4024399_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/99/4024399_image3_1.jpeg,,,,,
4012698,38,티젬,"서울특별시 종로구 돈화문로10길 9 (봉익동) 1층",37.5727328965203,126.99227888776,11,110,SH,SH04,SH040300,10:30~22:00,명절,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""10:30~22:00"", ""time_ranges"": [{""end"": ""22:00"", ""start"": ""10:30"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-03-27 00:21:50+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.371579+00","2026-08-09 02:40:12.536111+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/84/4043084_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/84/4043084_image3_1.png,,,,,
4012699,38,"오설록 티하우스 북촌점","서울특별시 종로구 북촌로 45 (가회동)",37.5809985877276,126.984600900483,11,110,SH,SH04,SH040300,11:00~20:00,,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""11:00~20:00"", ""time_ranges"": [{""end"": ""20:00"", ""start"": ""11:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-03-27 00:21:50+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.225101+00","2026-08-09 02:40:12.587849+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/65/4043065_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/65/4043065_image3_1.png,,,,,
4012700,38,"설화수의 집 북촌","서울특별시 종로구 북촌로 47 (가회동)",37.5810232176939,126.984854716851,11,110,SH,SH04,SH040300,10:00~19:00,명절,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""10:00~19:00"", ""time_ranges"": [{""end"": ""19:00"", ""start"": ""10:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-03-27 00:21:50+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.955853+00","2026-08-09 02:40:12.65802+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/57/4043057_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/57/4043057_image3_1.png,,,,,
4012701,38,"피브레노 안국 플래그십 스토어","서울특별시 종로구 북촌로4길 28 (계동)",37.5792435186613,126.986629294531,11,110,SH,SH04,SH040300,10:00~20:00,,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""10:00~20:00"", ""time_ranges"": [{""end"": ""20:00"", ""start"": ""10:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-03-18 01:10:05+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.371579+00","2026-08-09 02:40:12.730237+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/56/4024456_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/56/4024456_image3_1.jpeg,,,,,
4012702,38,"닥터마틴 삼청점","서울특별시 종로구 북촌로5가길 13 (소격동)",37.5801263218286,126.981958968761,11,110,SH,SH04,SH040300,11:00~22:00,,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""11:00~22:00"", ""time_ranges"": [{""end"": ""22:00"", ""start"": ""11:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-03-25 00:34:32+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.808988+00","2026-08-09 02:40:12.782002+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/66/4041966_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/66/4041966_image3_1.png,,,,,
4012703,38,"플리츠마마 이웃 삼청점","서울특별시 종로구 북촌로5길 58 (소격동)",37.5798349153214,126.981795563458,11,110,SH,SH04,SH040300,10:00~19:00,,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""10:00~19:00"", ""time_ranges"": [{""end"": ""19:00"", ""start"": ""10:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-03-18 01:10:05+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.371579+00","2026-08-09 02:40:12.877974+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/46/4024546_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/46/4024546_image3_1.jpeg,,,,,
4012704,38,"논픽션 삼청&기프트샵","서울특별시 종로구 북촌로5길 84 (소격동)",37.5801063427426,126.980407421324,11,110,SH,SH04,SH040300,11:00~20:00,명절,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""11:00~20:00"", ""time_ranges"": [{""end"": ""20:00"", ""start"": ""11:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-03-18 01:10:05+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.808988+00","2026-08-09 02:40:12.930944+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/44/4024744_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/44/4024744_image3_1.jpeg,,,,,
4012705,38,호수약국,"서울특별시 종로구 삼봉로 57 (수송동) 호수빌딩 B1층",37.5725615164337,126.980473808393,11,110,SH,SH04,SH040300,09:00~19:00,"공휴일, 명절","{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""09:00~19:00"", ""time_ranges"": [{""end"": ""19:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-03-27 00:21:50+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.44801+00","2026-08-09 02:40:12.983597+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/38/4043038_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/38/4043038_image3_1.png,,,,,
4012706,38,경은상사,"서울특별시 종로구 삼일대로 428 (낙원동) 낙원상가 2층",37.5727635233966,126.987902476529,11,110,SH,SH04,SH040300,10:00~19:00,명절,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""10:00~19:00"", ""time_ranges"": [{""end"": ""19:00"", ""start"": ""10:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-03-27 00:21:50+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.721834+00","2026-08-09 02:40:13.040335+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/61/4043061_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/61/4043061_image3_1.png,,,,,
4012707,38,"다니엘트루스 퍼퓸하우스 삼청","서울특별시 종로구 삼청로 72 (화동)",37.5819298702945,126.981565682948,11,110,SH,SH04,SH040300,11:00~20:00,명절,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""11:00~20:00"", ""time_ranges"": [{""end"": ""20:00"", ""start"": ""11:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-03-18 01:10:05+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.808988+00","2026-08-09 02:40:13.092858+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/67/4024767_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/67/4024767_image3_1.jpeg,,,,,
4012708,38,이목,"서울특별시 종로구 삼청로 98 (삼청동)",37.5841117115786,126.982123077029,11,110,SH,SH04,SH040300,11:00~19:00,,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""11:00~19:00"", ""time_ranges"": [{""end"": ""19:00"", ""start"": ""11:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-03-18 01:10:05+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.225101+00","2026-08-09 02:40:13.143585+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/66/4024666_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/66/4024666_image3_1.jpeg,,,,,
4012709,38,"김인태 김해김","서울특별시 종로구 삼청로7길 28 (삼청동)",37.5840414138247,126.980297588886,11,110,SH,SH04,SH040300,12:30~19:30,,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""12:30~19:30"", ""time_ranges"": [{""end"": ""19:30"", ""start"": ""12:30"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-03-18 01:10:05+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.721834+00","2026-08-09 02:40:13.198012+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/27/4024527_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/27/4024527_image3_1.jpeg,,,,,
4012710,38,당근약국,"서울특별시 종로구 새문안로 83 (신문로1가)",37.5703546250501,126.973968562862,11,110,SH,SH04,SH040300,08:30~21:00,,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""08:30~21:00"", ""time_ranges"": [{""end"": ""21:00"", ""start"": ""08:30"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-03-18 01:10:05+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.808988+00","2026-08-09 02:40:13.250968+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/04/4024404_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/04/4024404_image3_1.jpeg,,,,,
4012711,38,광화문이층약국,"서울특별시 종로구 새문안로 89 (신문로1가) 정우빌딩 2층",37.5704743059958,126.974513333988,11,110,SH,SH04,SH040300,09:30~19:00,공휴일,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""09:30~19:00"", ""time_ranges"": [{""end"": ""19:00"", ""start"": ""09:30"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-03-18 01:10:05+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.721834+00","2026-08-09 02:40:13.30319+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/05/4024405_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/05/4024405_image3_1.jpeg,,,,,
4012712,38,"대한불교조계종 도반HC 승소","서울특별시 종로구 우정국로 67 (견지동) 전법회관 1층",37.5750574044126,126.98246473759,11,110,SH,SH04,SH040300,09:00~18:00,명절,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""09:00~18:00"", ""time_ranges"": [{""end"": ""18:00"", ""start"": ""09:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-03-18 01:10:05+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.808988+00","2026-08-09 02:40:13.355999+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/57/4022757_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/57/4022757_image3_1.jpg,,,,,
4012713,38,"앤더슨벨 경복궁 플래그쉽 스토어","서울특별시 종로구 윤보선길 42 (안국동)",37.5779865507226,126.983821068557,11,110,SH,SH04,SH040300,12:00~20:00,"명절, 월2회 월요일","{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""12:00~20:00"", ""time_ranges"": [{""end"": ""20:00"", ""start"": ""12:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-03-18 01:10:05+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.150397+00","2026-08-09 02:40:13.408852+00",가능,,,,https://tong.visitkorea.or.kr/cms/resource/17/4024517_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/17/4024517_image3_1.jpg,,,,,
4012714,38,"포인트투파이브세컨드 북촌","서울특별시 종로구 윤보선길 71 (화동)",37.5791818260863,126.983293367928,11,110,SH,SH04,SH040300,12:00~19:00,,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""12:00~19:00"", ""time_ranges"": [{""end"": ""19:00"", ""start"": ""12:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-03-27 00:21:50+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.371579+00","2026-08-09 02:40:13.461668+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/75/4043075_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/75/4043075_image3_1.png,,,,,
4012715,38,새농안국지점,"서울특별시 종로구 율곡로 39 (안국동)",37.5760430167042,126.983827375694,11,110,SH,SH04,SH040300,10:00~19:00,,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""10:00~19:00"", ""time_ranges"": [{""end"": ""19:00"", ""start"": ""10:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-03-18 01:10:05+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.955853+00","2026-08-09 02:40:13.512863+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/69/4022769_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/69/4022769_image3_1.jpeg,,,,,
4012716,38,현대구내안경,"서울특별시 종로구 율곡로 75 (계동) B1층",37.5780170152303,126.987637853136,11,110,SH,SH04,SH040300,08:00~16:00,명절,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""08:00~16:00"", ""time_ranges"": [{""end"": ""16:00"", ""start"": ""08:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-03-27 00:21:50+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.44801+00","2026-08-09 02:40:13.562859+00",가능,,,,https://tong.visitkorea.or.kr/cms/resource/87/4043087_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/87/4043087_image3_1.png,,,,,
4012717,38,"오팩토리 인사점","서울특별시 종로구 인사동8길 17 (관훈동) 1층",37.5741386598447,126.985816061097,11,110,SH,SH04,SH040300,10:30~18:30,,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""10:30~18:30"", ""time_ranges"": [{""end"": ""18:30"", ""start"": ""10:30"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",parsed,operating-hours-1.2.0,"2026-03-18 01:10:05+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:41.225101+00","2026-08-09 02:40:13.614568+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/63/4024563_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/63/4024563_image3_1.jpeg,,,,,
4012718,38,고당도예,"서울특별시 종로구 인사동길 19-2 (인사동) 와담빌딩 1층",37.5726655933603,126.986325964209,11,110,SH,SH04,SH040300,11:00~19:00,명절,"{""rules"": [{""months"": null, ""weekdays"": null, ""source_text"": ""11:00~19:00"", ""time_ranges"": [{""end"": ""19:00"", ""start"": ""11:00"", ""crosses_midnight"": false}], ""last_admission"": null}], ""warnings"": [""휴무 문구의 일부 예외를 구조화하지 못했습니다.""], ""availability"": ""scheduled"", ""closure_rules"": [], ""assumption_reason"": null}",partial,operating-hours-1.2.0,"2026-03-27 00:21:50+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00","2026-08-09 02:40:01.200497+00",success,,t,,,ff209a47-72a7-46d0-b190-0a427a9afb0a,"2026-07-23 17:11:40.721834+00","2026-08-09 02:40:13.665731+00",불가능,,,,https://tong.visitkorea.or.kr/cms/resource/62/4043062_image2_1.png,https://tong.visitkorea.or.kr/cms/resource/62/4043062_image3_1.png,,,,,
